scenario_id,base_converged,base_vm_min_pu,final_vm_min_pu,base_vm_max_pu,final_vm_max_pu,base_n_undervoltage,final_n_undervoltage,base_n_overvoltage,final_n_overvoltage,base_n_overloaded_lines,final_n_overloaded_lines,base_n_overloaded_trafos,final_n_overloaded_trafos,base_line_loading_max_pct,final_line_loading_max_pct,base_trafo_loading_max_pct,final_trafo_loading_max_pct,base_voltage_deficit_sum_pu,final_voltage_deficit_sum_pu,base_voltage_deficit_max_pu,final_voltage_deficit_max_pu,base_voltage_deficit_sq_sum_pu,final_voltage_deficit_sq_sum_pu,improved_vm_min,reduced_undervoltage_count,reduced_voltage_deficit_sum,accepted_action_count,termination_reason,error
fed_combined_load_1p5_line_129_MG3,True,0.7921942302948268,0.9045013912917922,1.05,1.05,57.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.078092594138948,5.805232030172672,14.183270713096793,13.596973532782176,2.021807353709801,0.29690142716010803,0.15780576970517313,0.045498608708207766,0.15305540600024692,0.006843241156414144,True,True,True,7.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_135_MG3,True,0.7844470074852558,0.9215948104551581,1.05,1.05,58.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.089012153923044,5.761876930897506,14.233293489148144,13.57181852486,2.255350490468391,0.20836561835407852,0.1655529925147442,0.028405189544841836,0.17759427356918267,0.00395441040277842,True,True,True,11.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_136_MG3,True,0.7908611099782252,0.9230264521625289,1.05,1.05,55.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0765151976819265,5.7302984879258965,14.19739394094992,13.583693867246263,2.0126020679868883,0.20573090911409564,0.15913889002177473,0.02697354783747108,0.15658923828653828,0.003694112544964414,True,True,True,12.0,stopped_max_iterations_reached,
fed_combined_load_1p5_line_138_MG3,True,0.7826906364493897,0.9117961396951273,1.0500000000000003,1.05,59.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,6.091009712923393,5.75526085465863,14.254828336940179,13.460929275843203,2.372859733198344,0.2849754411884039,0.1673093635506102,0.03820386030487266,0.19142608336944875,0.0057980298705084575,True,True,True,9.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_139_MG3,True,0.768981060647516,0.9277665472838406,1.05,1.05,61.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1056411024345385,5.774953098439786,14.429120472718363,13.734508270436441,2.6855780719399784,0.1893859059521178,0.18101893935248392,0.022233452716159396,0.22516534225120227,0.002711926036371177,True,True,True,12.0,stopped_max_iterations_reached,
fed_combined_load_1p5_line_140_MG3,True,0.7639102758503381,0.9229814503851371,1.0500000000000003,1.05,62.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,6.111245922018115,5.736212630811082,14.431555628143467,13.682752172163436,2.7239027709440657,0.3307885115346887,0.18608972414966185,0.02701854961486283,0.23561421711560346,0.006234991902165778,True,True,True,11.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_165_MG1,True,0.7935144729986326,0.9148195668747721,1.0499999999999998,1.05,59.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2253983288041725,5.877073654100448,14.191163763735688,13.556478270453978,2.227421658983036,0.2519009899562529,0.1564855270013673,0.035180433125227895,0.16825083054395956,0.005102570418002177,True,True,True,11.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_166_MG2,True,0.7967963216130244,0.9249441486856798,1.0499999999999998,1.05,54.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.085877813437614,5.777405750305597,14.168631352692545,13.597693268864042,1.9484098773147682,0.18987868725719304,0.15320367838697557,0.0250558513143202,0.145010641672177,0.0033504402921758904,True,True,True,11.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_167_MG2,True,0.7961602587341121,0.9261562022587184,1.05,1.05,57.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.083415071034177,5.773423720490926,14.170369451080008,13.56909063893853,1.9525898606946952,0.1638659230880506,0.15383974126588784,0.023843797741281536,0.14586465013250152,0.00244778059349431,True,True,True,11.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_168_MG1,True,0.7942109478647689,0.9308148325848187,1.05,1.05,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201513520420216,5.864436304026068,14.174063442276458,13.68424324101993,2.0531615097204234,0.20537374840537193,0.1557890521352311,0.01918516741518128,0.15520963429552706,0.0026943494366049527,True,True,True,12.0,stopped_max_iterations_reached,
fed_combined_load_1p5_line_170_MG1,True,0.8026214100556468,0.9331257885913044,1.05,1.05,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.896311073634524,5.628666313244848,13.816693292693078,13.309633472421147,,,,,,,True,True,False,11.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_171_MG3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Flow nr did not converge after 50 iterations!
fed_combined_load_1p5_line_172_MG3,True,0.7593600044934549,0.906931986898518,1.05,1.05,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01673841358918,5.7911084250005285,14.38652851879414,13.944901518908711,2.0410680103300085,0.40170988770753613,0.1906399955065451,0.043068013101482006,0.1547391581224654,0.008819097692214483,True,True,True,8.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_35_MG1,True,0.7933301072238151,0.9269554675434469,1.05,1.05,56.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.191936924405094,5.858603419297666,14.170688160387718,13.569195691929812,2.0293539073211875,0.10369106527363381,0.15666989277618482,0.023044532456553024,0.1556704626908354,0.00158198567238966,True,True,True,12.0,stopped_max_iterations_reached,
fed_combined_load_1p5_line_36_MG1,True,0.7940657087622114,0.919438339999103,1.05,1.05,58.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,6.197322784504669,5.8666087566179606,14.170869411555657,13.635636058697417,2.0654596825269653,0.43043423460100394,0.15593429123778857,0.030561660000896995,0.15556412174433001,0.008285762019075006,True,True,True,8.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_37_MG1,True,0.7988505820530878,0.9188629911500088,1.0499999999999998,1.05,59.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.587711610174922,6.140069211226068,14.516232063844189,13.878951085281887,2.3129335792257475,0.2226783237758848,0.15114941794691217,0.031137008849991155,0.17367279883881975,0.004319946624714415,True,True,True,12.0,stopped_max_iterations_reached,
fed_combined_load_1p5_line_39_MG1,True,0.7943137417853294,0.9272930461709118,1.0500000000000005,1.05,56.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,6.198303881455883,5.8026641760639865,14.170217991113857,13.585729469055819,2.0311267231862935,0.16557313886794356,0.15568625821467053,0.02270695382908816,0.15456339452941664,0.002535452830175738,True,True,True,12.0,stopped_max_iterations_reached,
fed_combined_load_1p5_line_40_MG1,True,0.7927382723144725,0.9296974374248506,1.0500000000000003,1.05,58.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,6.210006390281462,5.85943305161017,14.165272022923398,13.532452002521254,2.1146731000149943,0.14443004708517093,0.15726172768552749,0.020302562575149397,0.1653078364275055,0.0018512753503289866,True,True,True,12.0,stopped_max_iterations_reached,
fed_combined_load_1p5_line_41_MG1,True,0.7918815722881061,0.905968673353893,1.05,1.05,57.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6.215664964386139,5.941080723687009,14.161279819505998,13.709471515266364,2.090032060683979,0.4795419215777593,0.15811842771189388,0.04403132664610698,0.1619274659283391,0.011045838337087199,True,True,True,6.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_49_MG1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Flow nr did not converge after 50 iterations!
fed_combined_load_1p5_line_84_MG2,True,0.7956796380041825,0.9174576894372892,1.0500000000000003,1.05,57.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,6.110566056738817,5.774903671250741,14.171497899097082,13.632458489753466,1.9949349424968306,0.324596794409163,0.15432036199581745,0.03254231056271073,0.14937745551658085,0.006631662241046716,True,True,True,9.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_85_MG2,True,0.7953213662431615,0.9216821191694496,1.05,1.05,57.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1110757890562235,5.74493492687644,14.200931716469054,13.619422056172443,1.9997400681631095,0.21498919098773273,0.15467863375683844,0.028317880830550313,0.15015511997159714,0.00387651109192016,True,True,True,11.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_86_MG2,True,0.7962552603219976,0.9055354140852834,1.0500000000000005,1.05,55.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,6.078492058672149,5.811888566248409,14.166411189881014,13.72949748590001,1.9466054755151019,0.368071988527638,0.1537447396780024,0.04446458591471658,0.14551083643240126,0.009516305589006997,True,True,True,8.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_89_MG2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Flow nr did not converge after 50 iterations!
fed_combined_load_1p5_line_91_MG2,True,0.7916141600102723,0.9266286364639287,1.0500000000000005,1.05,60.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,6.446710601166688,5.970047529444829,14.1766209702726,13.362929549324987,2.4022129719952505,0.2496494210698884,0.15838583998972766,0.023371363536071277,0.18894344615434158,0.003933376700618579,True,True,True,12.0,stopped_max_iterations_reached,
fed_combined_load_1p5_line_92_MG2,True,0.7916141600102723,0.9266286364639287,1.0500000000000005,1.05,60.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,6.446710601166688,5.970047529444829,14.1766209702726,13.362929549324987,2.4022129719952505,0.2496494210698884,0.15838583998972766,0.023371363536071277,0.18894344615434158,0.003933376700618579,True,True,True,12.0,stopped_max_iterations_reached,
fed_combined_load_1p5_line_96_MG2,True,0.7692528343173459,0.9241978597886629,1.0499999999999998,1.05,58.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.316682787743498,5.939098509408584,16.183651275196116,15.399381167751761,2.2761230938851607,0.23297613053385813,0.18074716568265403,0.025802140211337088,0.19754224264289585,0.0039553476810493485,True,True,True,11.0,stopped_no_deficit_reducing_safe_action_found,
fed_combined_load_1p5_line_97_MG2,True,0.7723930104988274,0.9141851393249256,1.05,1.05,60.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.258387284507462,5.877224388097484,16.02269224438363,15.20493086441785,2.2901246029742457,0.20566346268004299,0.1776069895011726,0.035814860675074334,0.1961266529135754,0.00403804241119499,True,True,True,12.0,stopped_max_iterations_reached,
fed_combined_load_1p5_line_99_MG1,True,0.7901531145502109,0.9265420500287083,1.05,1.0499999999999998,64.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.193426684498238,6.445556307102793,15.112344189205057,14.190665873134956,2.7984337327348423,0.24214220520711638,0.1598468854497891,0.02345794997129169,0.23546757971038926,0.0038110123146584294,True,True,True,12.0,stopped_max_iterations_reached,
fed_der_drop_all_sgens,True,0.9429999999999997,0.9493446836884732,1.05,1.05,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056149,4.475087324056156,3.5892305584092057,3.589200069959043,0.01157976589714027,0.0006553163115267102,0.007000000000000228,0.0006553163115267102,6.546513082264418e-05,4.294394681529723e-07,True,True,True,3.0,stopped_no_deficit_reducing_safe_action_found,
fed_der_drop_mg1,True,0.9430000000000001,0.9519338403827807,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056152,4.475087324056149,3.589609323116669,3.589583885958729,0.011457389590985634,0.0,0.006999999999999895,0.0,6.483984114864415e-05,0.0,True,True,True,3.0,success_all_voltages_above_vmin,
fed_der_drop_mg2,True,0.943,0.9520000000000002,1.0500000000000003,1.05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.475087324056153,4.475087324056155,3.5737806991483483,3.573775768933513,0.011511742968732586,0.0,0.007000000000000006,0.0,6.534664340088524e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_der_drop_mg3,True,0.9430000000000001,0.9520000000000002,1.0500000000000003,1.05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.47508732405615,4.475087324056152,3.5738456522419684,3.5738495255197003,0.011468803789994597,0.0,0.006999999999999895,0.0,6.489642700961427e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_der_drop_mg4,True,0.943,0.9520000000000001,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056158,4.475087324056161,3.5736977481032106,3.573705330683257,0.011458909682403262,0.0,0.007000000000000006,0.0,6.491094654411825e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_load_scale_0p7,True,0.9519999999999996,0.9519999999999996,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056151,4.475087324056151,5.3421880429853035,5.3421880429853035,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,success_all_voltages_above_vmin,
fed_load_scale_0p85,True,0.9443844370085853,0.9502379190903202,1.05,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056155,4.475087324056146,3.191837457004588,3.192114337744563,0.0056155629914146354,0.0,0.0056155629914146354,0.0,3.1534547710545686e-05,0.0,True,True,True,1.0,success_all_voltages_above_vmin,
fed_load_scale_1p0,True,0.9430000000000002,0.9520000000000001,1.0500000000000003,1.05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.475087324056156,4.475087324056163,3.5739011158814193,3.5738980695196774,0.011439656235557871,0.0,0.006999999999999784,0.0,6.484531493504787e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_load_scale_1p15,True,0.9417899976746202,0.9513437843398235,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056157,4.4750873240561555,4.343102224356977,4.340789805422485,0.019776284375125686,0.0,0.008210002325379717,0.0,0.00013725506994057262,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_load_scale_1p25,True,0.9271276634242396,0.9463018101535842,1.05,1.05,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056155,4.475087324056157,6.6831123097540495,6.649056308614303,0.0885179534888334,0.009190386558576513,0.022872336575760377,0.003698189846415789,0.0014233811627895041,2.9990562913319245e-05,True,True,True,5.0,stopped_no_deficit_reducing_safe_action_found,
fed_load_scale_1p35,True,0.8985813698484044,0.941000710301433,1.0500000000000003,1.05,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.482526630404399,4.475087324056163,9.250526336117291,9.187459209135312,0.2719532773362545,0.019135549926979856,0.051418630151595535,0.008999289698567003,0.009328118202594955,0.00013306744339586262,True,True,True,9.0,stopped_no_deficit_reducing_safe_action_found,
fed_load_scale_1p45,True,0.8442685626992203,0.9292184629767751,1.05,1.05,38.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.435815451589514,5.2814674598929034,12.19808641179789,11.892405977367428,0.9097155768149578,0.16024672750684277,0.10573143730077961,0.020781537023224828,0.051232629426388135,0.002228744178595284,True,True,True,10.0,stopped_no_deficit_reducing_safe_action_found,
fed_load_scale_1p5,True,0.7978929973526577,0.9146002134171471,1.0499999999999998,1.05,54.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.072601422115494,5.7709917136973905,14.02182703461558,13.379261141495707,1.905991500190975,0.28277241336437875,0.15210700264734223,0.03539978658285281,0.14100966941173468,0.006051219284335321,True,True,True,12.0,stopped_max_iterations_reached,
fed_n1_tieline_101_MG1_to_MG3,True,0.9430000000000001,0.9520000000000001,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056163,4.475087324056155,3.5734815634909274,3.573515242072747,0.011449993153488824,0.0,0.006999999999999895,0.0,6.486047357272121e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_127_MG3_to_MG4,True,0.943,0.9520000000000002,1.0500000000000003,1.05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.475087324056156,4.475087324056161,3.573900645413599,3.5739057901409494,0.01143955020448284,0.0,0.007000000000000006,0.0,6.484525864076589e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_128_MG3_to_MG4,True,0.9429999999999998,0.9520000000000001,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056157,4.47508732405616,3.573811859058456,3.573810940396227,0.01146034204204427,0.0,0.007000000000000117,0.0,6.489107312615354e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_129_MG3_to_MG4,True,0.943,0.9520000000000002,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056171,4.475087324056156,3.5738900637086326,3.5738999686718738,0.011441430807781705,0.0,0.007000000000000006,0.0,6.484987642671927e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_135_MG3_to_MG4,True,0.9429999999999998,0.9520000000000001,1.0500000000000003,1.05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.475087324056152,4.475087324056157,3.573919485556069,3.573892612319044,0.011441947791771545,0.0,0.007000000000000117,0.0,6.484496523960572e-05,0.0,True,True,True,3.0,success_all_voltages_above_vmin,
fed_n1_tieline_136_MG3_to_MG4,True,0.9430000000000003,0.9520000000000002,1.0500000000000003,1.05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.475087324056153,4.475087324056161,3.5739236512111057,3.5739272117116636,0.011442144066946214,0.0,0.006999999999999673,0.0,6.484443993374307e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_138_MG3_to_MG4,True,0.943,0.9495971942944785,1.05,1.05,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47508732405616,4.4750873240561635,3.5739270755946926,3.573927185692141,0.011443195118513327,0.00040280570552142514,0.007000000000000006,0.00040280570552142514,6.484523666521057e-05,1.6225243640061306e-07,True,True,True,3.0,stopped_no_deficit_reducing_safe_action_found,
fed_n1_tieline_139_MG3_to_MG4,True,0.9430000000000001,0.9520000000000001,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056157,4.475087324056156,3.5739187321520824,3.5739153255622047,0.011442482187349001,0.0,0.006999999999999895,0.0,6.484584701777167e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_140_MG3_to_MG4,True,0.9430000000000001,0.952,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056157,4.475087324056163,3.5739130937855514,3.5738913042335474,0.011441140543407391,0.0,0.006999999999999895,0.0,6.484507291203961e-05,0.0,True,True,True,3.0,success_all_voltages_above_vmin,
fed_n1_tieline_165_MG1_to_MG4,True,0.9430000000000002,0.9520000000000002,1.0500000000000003,1.05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.475087324056169,4.47508732405616,3.5713305716097077,3.57135017689033,0.011441721411751815,0.0,0.006999999999999784,0.0,6.484857747303636e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_166_MG2_to_MG4,True,0.9429999999999998,0.9520000000000001,1.0500000000000003,1.0500000000000003,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.475087324056152,4.475087324056149,3.5752432899741926,3.575238001809421,0.011437501866332855,0.0,0.007000000000000117,0.0,6.484246271184725e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_167_MG2_to_MG4,True,0.9430000000000003,0.9520000000000002,1.0500000000000003,1.05,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.475087324056156,4.475087324056158,3.573166418798688,3.5731630175434543,0.011439624379795399,0.0,0.006999999999999673,0.0,6.484531495724668e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_168_MG1_to_MG4,True,0.943,0.9514658419439974,1.0500000000000003,1.05,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.47508732405616,4.475087324056155,3.5754811423370296,3.5754786083875105,0.011440372673387933,0.0,0.007000000000000006,0.0,6.484562410243922e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_170_MG1_to_MG4,True,0.9429999999999995,0.9520000000000002,1.0500000000000003,1.05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.475087324056163,4.475087324056152,3.4725380453569037,3.4725471243640587,,,,,,,True,True,False,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_171_MG3_to_MG4,True,0.8859451857444657,0.9520000000000002,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056165,4.475087324056152,3.5732654630035015,3.573269397667822,0.11690217089504273,0.0,0.06405481425553428,0.0,0.006508979225309675,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_172_MG3_to_MG4,True,0.943,0.9520000000000002,1.0500000000000003,1.05,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.475087324056162,4.475087324056153,3.5738097886618614,3.573828756468165,0.010951220376193338,0.0,0.007000000000000006,0.0,6.461214246124546e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_35_MG1_to_MG2,True,0.9429999999999997,0.9520000000000001,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056153,4.4750873240561555,3.5642771105485376,3.5643043079144356,0.011450156694271518,0.0,0.007000000000000228,0.0,6.486090452709178e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_36_MG1_to_MG2,True,0.94216641532164,0.9520000000000001,1.05,1.05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47508732405615,4.475087324056153,3.572031693509028,3.5720270267207956,0.019275038499878328,0.0,0.007833584678359928,0.0,0.0001262129672337718,0.0,True,True,True,3.0,success_all_voltages_above_vmin,
fed_n1_tieline_37_MG1_to_MG2,True,0.9430000000000002,0.9520000000000002,1.0500000000000003,1.0499999999999998,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.475087324056156,4.475087324056158,3.6019014004198247,3.6019145362093634,0.011342941920580607,0.0,0.006999999999999784,0.0,6.47160250449354e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_39_MG1_to_MG2,True,0.9429999999999998,0.9520000000000002,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056156,4.475087324056153,3.5752294153683963,3.5752427666746174,0.011439964237302203,0.0,0.007000000000000117,0.0,6.484550799144148e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_40_MG1_to_MG2,True,0.9430000000000001,0.9520000000000001,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056161,4.4750873240561555,3.55985350894768,3.559847513174842,0.011433157159318919,0.0,0.006999999999999895,0.0,6.482503056212917e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_41_MG1_to_MG2,True,0.9430000000000002,0.9520000000000001,1.0500000000000005,1.05,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.475087324056156,4.475087324056169,3.5761739965118213,3.5761424915083975,0.0114414498252291,0.0,0.006999999999999784,0.0,6.485213980353223e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_49_MG1_to_MG2,True,0.9430000000000001,0.9468366640518717,1.0500000000000003,1.05,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.475087324056162,4.475087324056161,3.6804846826372453,3.680641450931817,0.017260486672373454,0.00410947041416021,0.006999999999999895,0.003163335948128232,9.990482952675513e-05,1.0901864748533957e-05,True,True,True,5.0,stopped_no_deficit_reducing_safe_action_found,
fed_n1_tieline_84_MG2_to_MG3,True,0.943,0.9520000000000002,1.0500000000000003,1.05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.475087324056158,4.475087324056162,3.574094322815349,3.5741226995696493,0.011570159651505874,0.0,0.007000000000000006,0.0,6.589552569428962e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_85_MG2_to_MG3,True,0.9429999999999998,0.9489739313377622,1.05,1.05,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4750873240561555,4.47508732405615,3.5741050082909647,3.5741307226054215,0.011484284655128074,0.0010260686622377557,0.007000000000000117,0.0010260686622377557,6.51955522107394e-05,1.0528168996263776e-06,True,True,True,4.0,stopped_no_deficit_reducing_safe_action_found,
fed_n1_tieline_86_MG2_to_MG3,True,0.9429999999999998,0.9520000000000001,1.0500000000000005,1.05,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.475087324056161,4.475087324056155,3.573894114779905,3.57389170631093,0.011446813051650184,0.0,0.007000000000000117,0.0,6.490189327543337e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_89_MG2_to_MG3,True,0.9430000000000001,0.9452385174195276,1.0500000000000003,1.05,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.475087324056153,4.475087324056157,3.531729937284995,3.5308029035238087,0.018149758372567826,0.009242765776557582,0.006999999999999895,0.004761482580472376,0.00010699213754358784,3.2733457779643436e-05,True,True,True,8.0,stopped_no_deficit_reducing_safe_action_found,
fed_n1_tieline_91_MG2_to_MG3,True,0.943,0.9520000000000001,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056151,4.475087324056162,3.577044165938487,3.577037023121353,0.011081726999295216,0.0,0.007000000000000006,0.0,6.217692329254518e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_92_MG2_to_MG3,True,0.943,0.9520000000000001,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056151,4.475087324056162,3.577044165938487,3.577037023121353,0.011081726999295216,0.0,0.007000000000000006,0.0,6.217692329254518e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_96_MG2_to_MG3,True,0.9430000000000001,0.9520000000000001,1.0500000000000003,1.05,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.475087324056163,4.475087324056156,3.5746459328527798,3.574640748174863,0.01135568322272984,0.0,0.006999999999999895,0.0,6.390512553605024e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
fed_n1_tieline_97_MG2_to_MG3,True,0.9429999999999998,0.9514194681378755,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056161,4.475087324056153,3.574335677152518,3.574345211725584,0.011367792909934726,0.0,0.007000000000000117,0.0,6.405644133438967e-05,0.0,True,True,True,3.0,success_all_voltages_above_vmin,
fed_n1_tieline_99_MG1_to_MG3,True,0.9429999999999998,0.952,1.05,1.05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475087324056163,4.475087324056156,3.5743324774909944,3.5742970496987096,0.01142943502731153,0.0,0.007000000000000117,0.0,6.483032849816228e-05,0.0,True,True,True,2.0,success_all_voltages_above_vmin,
